,model_id,ntrees,learn_rate,max_depth,sample_rate,col_sample_rate,score_each_iteration,seed,stopping_rounds,stopping_metric,stopping_tolerance
205,GBM_grid_1_AutoML_20190421_204058_model_41,75,0.1,10,0.5,0.4,False,-2629744104766271723,0,deviance,0.014965432360392486
206,GBM_grid_1_AutoML_20190421_204058_model_42,272,0.01,13,0.8,0.4,False,-9007044961192564353,0,deviance,0.014965432360392486
207,GBM_grid_1_AutoML_20190421_204058_model_43,90,0.1,6,0.8,0.7,False,-1244532231420633959,0,deviance,0.014965432360392486
208,GBM_grid_1_AutoML_20190421_204058_model_44,62,0.08,15,0.9,1.0,False,-7257938281382273295,0,deviance,0.014965432360392486
209,GBM_grid_1_AutoML_20190421_204058_model_45,85,0.08,14,0.5,1.0,False,-7790064617561876551,0,deviance,0.014965432360392486
210,GBM_grid_1_AutoML_20190421_204058_model_46,430,0.001,16,0.8,1.0,False,-8325352991221106383,0,deviance,0.014965432360392486
211,GBM_grid_1_AutoML_20190421_204058_model_47,325,0.008,13,0.9,1.0,False,8242250493290456393,0,deviance,0.014965432360392486
212,GBM_grid_1_AutoML_20190421_204058_model_48,282,0.01,3,0.7,0.7,False,-6805073159163247111,0,deviance,0.014965432360392486
213,GBM_grid_1_AutoML_20190421_204058_model_49,30,0.001,7,1.0,1.0,False,-2063808049654308281,0,deviance,0.014965432360392486
214,GBM_grid_1_AutoML_20190421_204058_model_5,260,0.001,14,1.0,0.7,False,4795277633519037689,0,deviance,0.014965432360392486
215,GBM_grid_1_AutoML_20190421_204058_model_50,374,0.005,13,0.9,0.7,False,-3057052012319213689,0,deviance,0.014965432360392486
216,GBM_grid_1_AutoML_20190421_204058_model_51,89,0.08,6,0.9,0.7,False,-2819617830446637009,0,deviance,0.014965432360392486
217,GBM_grid_1_AutoML_20190421_204058_model_52,274,0.008,6,0.6,0.4,False,-996147817784228756,0,deviance,0.014965432360392486
218,GBM_grid_1_AutoML_20190421_204058_model_53,74,0.1,16,0.8,0.7,False,1360145206106385226,0,deviance,0.014965432360392486
219,GBM_grid_1_AutoML_20190421_204058_model_54,97,0.08,13,0.6,0.4,False,-1663280909284651744,0,deviance,0.014965432360392486
220,GBM_grid_1_AutoML_20190421_204058_model_55,80,0.001,7,1.0,0.7,False,4125861051362675636,0,deviance,0.014965432360392486
221,GBM_grid_1_AutoML_20190421_204058_model_56,33,0.001,6,0.5,1.0,False,-4442051056536188813,0,deviance,0.014965432360392486
222,GBM_grid_1_AutoML_20190421_204058_model_57,52,0.1,11,0.7,0.7,False,2495171221786733372,0,deviance,0.014965432360392486
223,GBM_grid_1_AutoML_20190421_204058_model_6,32,0.5,14,0.5,1.0,False,-1153860206184812780,0,deviance,0.014965432360392486
224,GBM_grid_1_AutoML_20190421_204058_model_7,399,0.005,12,0.6,0.7,False,-7224463011987252652,0,deviance,0.014965432360392486
225,GBM_grid_1_AutoML_20190421_204058_model_8,51,0.8,4,1.0,0.7,False,-1199515155277071641,0,deviance,0.014965432360392486
226,GBM_grid_1_AutoML_20190421_204058_model_9,284,0.008,16,0.5,0.4,False,5259092920378413235,0,deviance,0.014965432360392486
